contrast,mask,gap_dur,orientation,spatial_freq,duration,corrAns
0.2,gauss,0.625,50,0.019999999999999997,0.55,right
0.2,gauss,0.625,50,0.019999999999999997,1.0,right
0.2,gauss,0.625,50,0.03,0.1,right
0.2,gauss,0.625,50,0.03,0.55,right
0.2,gauss,0.625,50,0.03,1.0,right
0.2,gauss,0.625,51,0.01,0.1,right
0.2,gauss,0.625,51,0.01,0.55,right
0.2,gauss,0.625,51,0.01,1.0,right
0.2,gauss,0.625,51,0.019999999999999997,0.1,right
0.2,gauss,0.625,51,0.019999999999999997,0.55,right
0.2,gauss,0.625,51,0.019999999999999997,1.0,right
0.2,gauss,0.625,51,0.03,0.1,right
0.2,gauss,0.625,51,0.03,0.55,right
0.2,gauss,0.625,51,0.03,1.0,right
0.2,gauss,0.625,52,0.01,0.1,right
0.2,gauss,0.625,52,0.01,0.55,right
0.2,gauss,0.625,52,0.01,1.0,right
0.2,gauss,0.625,52,0.019999999999999997,0.1,right
0.2,gauss,0.625,52,0.019999999999999997,0.55,right
0.2,gauss,0.625,52,0.019999999999999997,1.0,right
0.2,gauss,0.625,52,0.03,0.1,right
0.2,gauss,0.625,52,0.03,0.55,right
0.2,gauss,0.625,52,0.03,1.0,right
0.2,gauss,0.625,53,0.01,0.1,right
0.2,gauss,0.625,53,0.01,0.55,right
0.2,gauss,0.625,53,0.01,1.0,right
0.2,gauss,0.625,53,0.019999999999999997,0.1,right
0.2,gauss,0.625,53,0.019999999999999997,0.55,right
0.2,gauss,0.625,53,0.019999999999999997,1.0,right
0.2,gauss,0.625,53,0.03,0.1,right
0.2,gauss,0.625,53,0.03,0.55,right
0.2,gauss,0.625,53,0.03,1.0,right
0.2,gauss,0.625,54,0.01,0.1,right
0.2,gauss,0.625,54,0.01,0.55,right
0.2,gauss,0.625,54,0.01,1.0,right
0.2,gauss,0.625,54,0.019999999999999997,0.1,right
0.2,gauss,0.625,54,0.019999999999999997,0.55,right
0.2,gauss,0.625,54,0.019999999999999997,1.0,right
0.2,gauss,0.625,54,0.03,0.1,right
0.2,gauss,0.625,54,0.03,0.55,right
0.2,gauss,0.625,54,0.03,1.0,right
0.2,gauss,0.625,55,0.01,0.1,right
0.2,gauss,0.625,55,0.01,0.55,right
0.2,gauss,0.625,55,0.01,1.0,right
0.2,gauss,0.625,55,0.019999999999999997,0.1,right
0.2,gauss,0.625,55,0.019999999999999997,0.55,right
0.2,gauss,0.625,55,0.019999999999999997,1.0,right
0.2,gauss,0.625,55,0.03,0.1,right
0.2,gauss,0.625,55,0.03,0.55,right
0.2,gauss,0.625,55,0.03,1.0,right
0.2,gauss,0.625,56,0.01,0.1,right
0.2,gauss,0.625,56,0.01,0.55,right
0.2,gauss,0.625,56,0.01,1.0,right
0.2,gauss,0.625,56,0.019999999999999997,0.1,right
0.2,gauss,0.625,56,0.019999999999999997,0.55,right
0.2,gauss,0.625,56,0.019999999999999997,1.0,right
0.2,gauss,0.625,56,0.03,0.1,right
0.2,gauss,0.625,56,0.03,0.55,right
0.2,gauss,0.625,56,0.03,1.0,right
0.2,gauss,0.625,57,0.01,0.1,right
0.2,gauss,0.625,57,0.01,0.55,right
0.2,gauss,0.625,57,0.01,1.0,right
0.2,gauss,0.625,57,0.019999999999999997,0.1,right
0.2,gauss,0.625,57,0.019999999999999997,0.55,right
0.2,gauss,0.625,57,0.019999999999999997,1.0,right
0.2,gauss,0.625,57,0.03,0.1,right
0.2,gauss,0.625,57,0.03,0.55,right
0.2,gauss,0.625,57,0.03,1.0,right
0.2,gauss,0.625,58,0.01,0.1,right
0.2,gauss,0.625,58,0.01,0.55,right
0.2,gauss,0.625,58,0.01,1.0,right
0.2,gauss,0.625,58,0.019999999999999997,0.1,right
0.2,gauss,0.625,58,0.019999999999999997,0.55,right
0.2,gauss,0.625,58,0.019999999999999997,1.0,right
0.2,gauss,0.625,58,0.03,0.1,right
0.2,gauss,0.625,58,0.03,0.55,right
0.2,gauss,0.625,58,0.03,1.0,right
0.2,gauss,0.625,59,0.01,0.1,right
0.2,gauss,0.625,59,0.01,0.55,right
0.2,gauss,0.625,59,0.01,1.0,right
0.2,gauss,0.625,59,0.019999999999999997,0.1,right
0.2,gauss,0.625,59,0.019999999999999997,0.55,right
0.2,gauss,0.625,59,0.019999999999999997,1.0,right
0.2,gauss,0.625,59,0.03,0.1,right
0.2,gauss,0.625,59,0.03,0.55,right
0.2,gauss,0.625,59,0.03,1.0,right
0.2,gauss,0.625,60,0.01,0.1,right
0.2,gauss,0.625,60,0.01,0.55,right
0.2,gauss,0.625,60,0.01,1.0,right
0.2,gauss,0.625,60,0.019999999999999997,0.1,right
0.2,gauss,0.625,60,0.019999999999999997,0.55,right
0.2,gauss,0.625,60,0.019999999999999997,1.0,right
0.2,gauss,0.625,60,0.03,0.1,right
0.2,gauss,0.625,60,0.03,0.55,right
0.2,gauss,0.625,60,0.03,1.0,right
0.2,gauss,0.625,61,0.01,0.1,right
0.2,gauss,0.625,61,0.01,0.55,right
0.2,gauss,0.625,61,0.01,1.0,right
0.2,gauss,0.625,61,0.019999999999999997,0.1,right
0.2,gauss,0.625,61,0.019999999999999997,0.55,right
0.2,gauss,0.625,61,0.019999999999999997,1.0,right
0.2,gauss,0.625,61,0.03,0.1,right
0.2,gauss,0.625,61,0.03,0.55,right
0.2,gauss,0.625,61,0.03,1.0,right
0.2,gauss,0.625,62,0.01,0.1,right
0.2,gauss,0.625,62,0.01,0.55,right
0.2,gauss,0.625,62,0.01,1.0,right
0.2,gauss,0.625,62,0.019999999999999997,0.1,right
0.2,gauss,0.625,62,0.019999999999999997,0.55,right
0.2,gauss,0.625,62,0.019999999999999997,1.0,right
0.2,gauss,0.625,62,0.03,0.1,right
0.2,gauss,0.625,62,0.03,0.55,right
0.2,gauss,0.625,62,0.03,1.0,right
0.2,gauss,0.625,63,0.01,0.1,right
0.2,gauss,0.625,63,0.01,0.55,right
0.2,gauss,0.625,63,0.01,1.0,right
0.2,gauss,0.625,63,0.019999999999999997,0.1,right
0.2,gauss,0.625,63,0.019999999999999997,0.55,right
0.2,gauss,0.625,63,0.019999999999999997,1.0,right
0.2,gauss,0.625,63,0.03,0.1,right
0.2,gauss,0.625,63,0.03,0.55,right
0.2,gauss,0.625,63,0.03,1.0,right
0.2,gauss,0.625,64,0.01,0.1,right
0.2,gauss,0.625,64,0.01,0.55,right
0.2,gauss,0.625,64,0.01,1.0,right
0.2,gauss,0.625,64,0.019999999999999997,0.1,right
0.2,gauss,0.625,64,0.019999999999999997,0.55,right
0.2,gauss,0.625,64,0.019999999999999997,1.0,right
0.2,gauss,0.625,64,0.03,0.1,right
0.2,gauss,0.625,64,0.03,0.55,right
0.2,gauss,0.625,64,0.03,1.0,right
0.2,gauss,0.625,65,0.01,0.1,right
0.2,gauss,0.625,65,0.01,0.55,right
0.2,gauss,0.625,65,0.01,1.0,right
0.2,gauss,0.625,65,0.019999999999999997,0.1,right
0.2,gauss,0.625,65,0.019999999999999997,0.55,right
0.2,gauss,0.625,65,0.019999999999999997,1.0,right
0.2,gauss,0.625,65,0.03,0.1,right
0.2,gauss,0.625,65,0.03,0.55,right
0.2,gauss,0.625,65,0.03,1.0,right
0.2,gauss,0.625,66,0.01,0.1,right
0.2,gauss,0.625,66,0.01,0.55,right
0.2,gauss,0.625,66,0.01,1.0,right
0.2,gauss,0.625,66,0.019999999999999997,0.1,right
0.2,gauss,0.625,66,0.019999999999999997,0.55,right
0.2,gauss,0.625,66,0.019999999999999997,1.0,right
0.2,gauss,0.625,66,0.03,0.1,right
0.2,gauss,0.625,66,0.03,0.55,right
0.2,gauss,0.625,66,0.03,1.0,right
0.2,gauss,0.625,67,0.01,0.1,right
0.2,gauss,0.625,67,0.01,0.55,right
0.2,gauss,0.625,67,0.01,1.0,right
0.2,gauss,0.625,67,0.019999999999999997,0.1,right
0.2,gauss,0.625,67,0.019999999999999997,0.55,right
0.2,gauss,0.625,67,0.019999999999999997,1.0,right
0.2,gauss,0.625,67,0.03,0.1,right
0.2,gauss,0.625,67,0.03,0.55,right
0.2,gauss,0.625,67,0.03,1.0,right
0.2,gauss,0.625,68,0.01,0.1,right
0.2,gauss,0.625,68,0.01,0.55,right
0.2,gauss,0.625,68,0.01,1.0,right
0.2,gauss,0.625,68,0.019999999999999997,0.1,right
0.2,gauss,0.625,68,0.019999999999999997,0.55,right
0.2,gauss,0.625,68,0.019999999999999997,1.0,right
0.2,gauss,0.625,68,0.03,0.1,right
0.2,gauss,0.625,68,0.03,0.55,right
0.2,gauss,0.625,68,0.03,1.0,right
0.2,gauss,0.625,69,0.01,0.1,right
0.2,gauss,0.625,69,0.01,0.55,right
0.2,gauss,0.625,69,0.01,1.0,right
0.2,gauss,0.625,69,0.019999999999999997,0.1,right
0.2,gauss,0.625,69,0.019999999999999997,0.55,right
0.2,gauss,0.625,69,0.019999999999999997,1.0,right
0.2,gauss,0.625,69,0.03,0.1,right
0.2,gauss,0.625,69,0.03,0.55,right
0.2,gauss,0.625,69,0.03,1.0,right
0.2,gauss,0.625,70,0.01,0.1,right
0.2,gauss,0.625,70,0.01,0.55,right
0.2,gauss,0.625,70,0.01,1.0,right
0.2,gauss,0.625,70,0.019999999999999997,0.1,right
0.2,gauss,0.625,70,0.019999999999999997,0.55,right
0.2,gauss,0.625,70,0.019999999999999997,1.0,right
0.2,gauss,0.625,70,0.03,0.1,right
0.2,gauss,0.625,70,0.03,0.55,right
0.2,gauss,0.625,70,0.03,1.0,right
0.2,gauss,0.625,71,0.01,0.1,right
0.2,gauss,0.625,71,0.01,0.55,right
0.2,gauss,0.625,71,0.01,1.0,right
0.2,gauss,0.625,71,0.019999999999999997,0.1,right
0.2,gauss,0.625,71,0.019999999999999997,0.55,right
0.2,gauss,0.625,71,0.019999999999999997,1.0,right
0.2,gauss,0.625,71,0.03,0.1,right
0.2,gauss,0.625,71,0.03,0.55,right
0.2,gauss,0.625,71,0.03,1.0,right
0.2,gauss,0.625,72,0.01,0.1,right
0.2,gauss,0.625,72,0.01,0.55,right
0.2,gauss,0.625,72,0.01,1.0,right
0.2,gauss,0.625,72,0.019999999999999997,0.1,right
0.2,gauss,0.625,72,0.019999999999999997,0.55,right
0.2,gauss,0.625,72,0.019999999999999997,1.0,right
0.2,gauss,0.625,72,0.03,0.1,right
0.2,gauss,0.625,72,0.03,0.55,right
0.2,gauss,0.625,72,0.03,1.0,right
0.2,gauss,0.625,73,0.01,0.1,right
0.2,gauss,0.625,73,0.01,0.55,right
0.2,gauss,0.625,73,0.01,1.0,right
0.2,gauss,0.625,73,0.019999999999999997,0.1,right
0.2,gauss,0.625,73,0.019999999999999997,0.55,right
0.2,gauss,0.625,73,0.019999999999999997,1.0,right
0.2,gauss,0.625,73,0.03,0.1,right
0.2,gauss,0.625,73,0.03,0.55,right
0.2,gauss,0.625,73,0.03,1.0,right
0.2,gauss,0.625,74,0.01,0.1,right
0.2,gauss,0.625,74,0.01,0.55,right
0.2,gauss,0.625,74,0.01,1.0,right
0.2,gauss,0.625,74,0.019999999999999997,0.1,right
0.2,gauss,0.625,74,0.019999999999999997,0.55,right
0.2,gauss,0.625,74,0.019999999999999997,1.0,right
0.2,gauss,0.625,74,0.03,0.1,right
0.2,gauss,0.625,74,0.03,0.55,right
0.2,gauss,0.625,74,0.03,1.0,right
0.2,gauss,0.625,106,0.01,0.1,left
0.2,gauss,0.625,106,0.01,0.55,left
0.2,gauss,0.625,106,0.01,1.0,left
0.2,gauss,0.625,106,0.019999999999999997,0.1,left
0.2,gauss,0.625,106,0.019999999999999997,0.55,left
0.2,gauss,0.625,106,0.019999999999999997,1.0,left
0.2,gauss,0.625,106,0.03,0.1,left
0.2,gauss,0.625,106,0.03,0.55,left
0.2,gauss,0.625,106,0.03,1.0,left
0.2,gauss,0.625,107,0.01,0.1,left
0.2,gauss,0.625,107,0.01,0.55,left
0.2,gauss,0.625,107,0.01,1.0,left
0.2,gauss,0.625,107,0.019999999999999997,0.1,left
0.2,gauss,0.625,107,0.019999999999999997,0.55,left
0.2,gauss,0.625,107,0.019999999999999997,1.0,left
0.2,gauss,0.625,107,0.03,0.1,left
0.2,gauss,0.625,107,0.03,0.55,left
0.2,gauss,0.625,107,0.03,1.0,left
0.2,gauss,0.625,108,0.01,0.1,left
0.2,gauss,0.625,108,0.01,0.55,left
0.2,gauss,0.625,108,0.01,1.0,left
0.2,gauss,0.625,108,0.019999999999999997,0.1,left
0.2,gauss,0.625,108,0.019999999999999997,0.55,left
0.2,gauss,0.625,108,0.019999999999999997,1.0,left
0.2,gauss,0.625,108,0.03,0.1,left
0.2,gauss,0.625,108,0.03,0.55,left
0.2,gauss,0.625,108,0.03,1.0,left
0.2,gauss,0.625,109,0.01,0.1,left
0.2,gauss,0.625,109,0.01,0.55,left
0.2,gauss,0.625,109,0.01,1.0,left
0.2,gauss,0.625,109,0.019999999999999997,0.1,left
0.2,gauss,0.625,109,0.019999999999999997,0.55,left
0.2,gauss,0.625,109,0.019999999999999997,1.0,left
0.2,gauss,0.625,109,0.03,0.1,left
0.2,gauss,0.625,109,0.03,0.55,left
0.2,gauss,0.625,109,0.03,1.0,left
0.2,gauss,0.625,110,0.01,0.1,left
0.2,gauss,0.625,110,0.01,0.55,left
0.2,gauss,0.625,110,0.01,1.0,left
0.2,gauss,0.625,110,0.019999999999999997,0.1,left
0.2,gauss,0.625,110,0.019999999999999997,0.55,left
0.2,gauss,0.625,110,0.019999999999999997,1.0,left
0.2,gauss,0.625,110,0.03,0.1,left
0.2,gauss,0.625,110,0.03,0.55,left
0.2,gauss,0.625,110,0.03,1.0,left
0.2,gauss,0.625,111,0.01,0.1,left
0.2,gauss,0.625,111,0.01,0.55,left
0.2,gauss,0.625,111,0.01,1.0,left
0.2,gauss,0.625,111,0.019999999999999997,0.1,left
0.2,gauss,0.625,111,0.019999999999999997,0.55,left
0.2,gauss,0.625,111,0.019999999999999997,1.0,left
0.2,gauss,0.625,111,0.03,0.1,left
0.2,gauss,0.625,111,0.03,0.55,left
0.2,gauss,0.625,111,0.03,1.0,left
0.2,gauss,0.625,112,0.01,0.1,left
0.2,gauss,0.625,112,0.01,0.55,left
0.2,gauss,0.625,112,0.01,1.0,left
0.2,gauss,0.625,112,0.019999999999999997,0.1,left
0.2,gauss,0.625,112,0.019999999999999997,0.55,left
0.2,gauss,0.625,112,0.019999999999999997,1.0,left
0.2,gauss,0.625,112,0.03,0.1,left
0.2,gauss,0.625,112,0.03,0.55,left
0.2,gauss,0.625,112,0.03,1.0,left
0.2,gauss,0.625,113,0.01,0.1,left
0.2,gauss,0.625,113,0.01,0.55,left
0.2,gauss,0.625,113,0.01,1.0,left
0.2,gauss,0.625,113,0.019999999999999997,0.1,left
0.2,gauss,0.625,113,0.019999999999999997,0.55,left
0.2,gauss,0.625,113,0.019999999999999997,1.0,left
0.2,gauss,0.625,113,0.03,0.1,left
0.2,gauss,0.625,113,0.03,0.55,left
0.2,gauss,0.625,113,0.03,1.0,left
0.2,gauss,0.625,114,0.01,0.1,left
0.2,gauss,0.625,114,0.01,0.55,left
0.2,gauss,0.625,114,0.01,1.0,left
0.2,gauss,0.625,114,0.019999999999999997,0.1,left
0.2,gauss,0.625,114,0.019999999999999997,0.55,left
0.2,gauss,0.625,114,0.019999999999999997,1.0,left
0.2,gauss,0.625,114,0.03,0.1,left
0.2,gauss,0.625,114,0.03,0.55,left
0.2,gauss,0.625,114,0.03,1.0,left
0.2,gauss,0.625,115,0.01,0.1,left
0.2,gauss,0.625,115,0.01,0.55,left
0.2,gauss,0.625,115,0.01,1.0,left
0.2,gauss,0.625,115,0.019999999999999997,0.1,left
0.2,gauss,0.625,115,0.019999999999999997,0.55,left
0.2,gauss,0.625,115,0.019999999999999997,1.0,left
0.2,gauss,0.625,115,0.03,0.1,left
0.2,gauss,0.625,115,0.03,0.55,left
0.2,gauss,0.625,115,0.03,1.0,left
0.2,gauss,0.625,116,0.01,0.1,left
0.2,gauss,0.625,116,0.01,0.55,left
0.2,gauss,0.625,116,0.01,1.0,left
0.2,gauss,0.625,116,0.019999999999999997,0.1,left
0.2,gauss,0.625,116,0.019999999999999997,0.55,left
0.2,gauss,0.625,116,0.019999999999999997,1.0,left
0.2,gauss,0.625,116,0.03,0.1,left
0.2,gauss,0.625,116,0.03,0.55,left
0.2,gauss,0.625,116,0.03,1.0,left
0.2,gauss,0.625,117,0.01,0.1,left
0.2,gauss,0.625,117,0.01,0.55,left
0.2,gauss,0.625,117,0.01,1.0,left
0.2,gauss,0.625,117,0.019999999999999997,0.1,left
0.2,gauss,0.625,117,0.019999999999999997,0.55,left
0.2,gauss,0.625,117,0.019999999999999997,1.0,left
0.2,gauss,0.625,117,0.03,0.1,left
0.2,gauss,0.625,117,0.03,0.55,left
0.2,gauss,0.625,117,0.03,1.0,left
0.2,gauss,0.625,118,0.01,0.1,left
0.2,gauss,0.625,118,0.01,0.55,left
0.2,gauss,0.625,118,0.01,1.0,left
0.2,gauss,0.625,118,0.019999999999999997,0.1,left
0.2,gauss,0.625,118,0.019999999999999997,0.55,left
0.2,gauss,0.625,118,0.019999999999999997,1.0,left
0.2,gauss,0.625,118,0.03,0.1,left
0.2,gauss,0.625,118,0.03,0.55,left
0.2,gauss,0.625,118,0.03,1.0,left
0.2,gauss,0.625,119,0.01,0.1,left
0.2,gauss,0.625,119,0.01,0.55,left
0.2,gauss,0.625,119,0.01,1.0,left
0.2,gauss,0.625,119,0.019999999999999997,0.1,left
0.2,gauss,0.625,119,0.019999999999999997,0.55,left
0.2,gauss,0.625,119,0.019999999999999997,1.0,left
0.2,gauss,0.625,119,0.03,0.1,left
0.2,gauss,0.625,119,0.03,0.55,left
0.2,gauss,0.625,119,0.03,1.0,left
0.2,gauss,0.625,120,0.01,0.1,left
0.2,gauss,0.625,120,0.01,0.55,left
0.2,gauss,0.625,120,0.01,1.0,left
0.2,gauss,0.625,120,0.019999999999999997,0.1,left
0.2,gauss,0.625,120,0.019999999999999997,0.55,left
0.2,gauss,0.625,120,0.019999999999999997,1.0,left
0.2,gauss,0.625,120,0.03,0.1,left
0.2,gauss,0.625,120,0.03,0.55,left
0.2,gauss,0.625,120,0.03,1.0,left
0.2,gauss,0.625,121,0.01,0.1,left
0.2,gauss,0.625,121,0.01,0.55,left
0.2,gauss,0.625,121,0.01,1.0,left
0.2,gauss,0.625,121,0.019999999999999997,0.1,left
0.2,gauss,0.625,121,0.019999999999999997,0.55,left
0.2,gauss,0.625,121,0.019999999999999997,1.0,left
0.2,gauss,0.625,121,0.03,0.1,left
0.2,gauss,0.625,121,0.03,0.55,left
0.2,gauss,0.625,121,0.03,1.0,left
0.2,gauss,0.625,122,0.01,0.1,left
0.2,gauss,0.625,122,0.01,0.55,left
0.2,gauss,0.625,122,0.01,1.0,left
0.2,gauss,0.625,122,0.019999999999999997,0.1,left
0.2,gauss,0.625,122,0.019999999999999997,0.55,left
0.2,gauss,0.625,122,0.019999999999999997,1.0,left
0.2,gauss,0.625,122,0.03,0.1,left
0.2,gauss,0.625,122,0.03,0.55,left
0.2,gauss,0.625,122,0.03,1.0,left
0.2,gauss,0.625,123,0.01,0.1,left
0.2,gauss,0.625,123,0.01,0.55,left
0.2,gauss,0.625,123,0.01,1.0,left
0.2,gauss,0.625,123,0.019999999999999997,0.1,left
0.2,gauss,0.625,123,0.019999999999999997,0.55,left
0.2,gauss,0.625,123,0.019999999999999997,1.0,left
0.2,gauss,0.625,123,0.03,0.1,left
0.2,gauss,0.625,123,0.03,0.55,left
0.2,gauss,0.625,123,0.03,1.0,left
0.2,gauss,0.625,124,0.01,0.1,left
0.2,gauss,0.625,124,0.01,0.55,left
0.2,gauss,0.625,124,0.01,1.0,left
0.2,gauss,0.625,124,0.019999999999999997,0.1,left
0.2,gauss,0.625,124,0.019999999999999997,0.55,left
0.2,gauss,0.625,124,0.019999999999999997,1.0,left
0.2,gauss,0.625,124,0.03,0.1,left
0.2,gauss,0.625,124,0.03,0.55,left
0.2,gauss,0.625,124,0.03,1.0,left
0.2,gauss,0.625,125,0.01,0.1,left
0.2,gauss,0.625,125,0.01,0.55,left
0.2,gauss,0.625,125,0.01,1.0,left
0.2,gauss,0.625,125,0.019999999999999997,0.1,left
0.2,gauss,0.625,125,0.019999999999999997,0.55,left
0.2,gauss,0.625,125,0.019999999999999997,1.0,left
0.2,gauss,0.625,125,0.03,0.1,left
0.2,gauss,0.625,125,0.03,0.55,left
0.2,gauss,0.625,125,0.03,1.0,left
0.2,gauss,0.625,126,0.01,0.1,left
0.2,gauss,0.625,126,0.01,0.55,left
0.2,gauss,0.625,126,0.01,1.0,left
0.2,gauss,0.625,126,0.019999999999999997,0.1,left
0.2,gauss,0.625,126,0.019999999999999997,0.55,left
0.2,gauss,0.625,126,0.019999999999999997,1.0,left
0.2,gauss,0.625,126,0.03,0.1,left
0.2,gauss,0.625,126,0.03,0.55,left
0.2,gauss,0.625,126,0.03,1.0,left
0.2,gauss,0.625,127,0.01,0.1,left
0.2,gauss,0.625,127,0.01,0.55,left
0.2,gauss,0.625,127,0.01,1.0,left
0.2,gauss,0.625,127,0.019999999999999997,0.1,left
0.2,gauss,0.625,127,0.019999999999999997,0.55,left
0.2,gauss,0.625,127,0.019999999999999997,1.0,left
0.2,gauss,0.625,127,0.03,0.1,left
0.2,gauss,0.625,127,0.03,0.55,left
0.2,gauss,0.625,127,0.03,1.0,left
0.2,gauss,0.625,128,0.01,0.1,left
0.2,gauss,0.625,128,0.01,0.55,left
0.2,gauss,0.625,128,0.01,1.0,left
0.2,gauss,0.625,128,0.019999999999999997,0.1,left
0.2,gauss,0.625,128,0.019999999999999997,0.55,left
0.2,gauss,0.625,128,0.019999999999999997,1.0,left
0.2,gauss,0.625,128,0.03,0.1,left
0.2,gauss,0.625,128,0.03,0.55,left
0.2,gauss,0.625,128,0.03,1.0,left
0.2,gauss,0.625,129,0.01,0.1,left
0.2,gauss,0.625,129,0.01,0.55,left
0.2,gauss,0.625,129,0.01,1.0,left
0.2,gauss,0.625,129,0.019999999999999997,0.1,left
0.2,gauss,0.625,129,0.019999999999999997,0.55,left
0.2,gauss,0.625,129,0.019999999999999997,1.0,left
0.2,gauss,0.625,129,0.03,0.1,left
0.2,gauss,0.625,129,0.03,0.55,left
0.2,gauss,0.625,129,0.03,1.0,left
0.2,gauss,0.625,130,0.01,0.1,left
0.2,gauss,0.625,130,0.01,0.55,left
0.2,gauss,0.625,130,0.01,1.0,left
0.2,gauss,0.625,130,0.019999999999999997,0.1,left
0.2,gauss,0.625,130,0.019999999999999997,0.55,left
0.2,gauss,0.625,130,0.019999999999999997,1.0,left
0.2,gauss,0.625,130,0.03,0.1,left
0.2,gauss,0.625,130,0.03,0.55,left
0.2,gauss,0.625,130,0.03,1.0,left
0.2,gauss,0.625,131,0.01,0.1,left
0.2,gauss,0.625,131,0.01,0.55,left
0.2,gauss,0.625,131,0.01,1.0,left
0.2,gauss,0.625,131,0.019999999999999997,0.1,left
0.2,gauss,0.625,131,0.019999999999999997,0.55,left
0.2,gauss,0.625,131,0.019999999999999997,1.0,left
0.2,gauss,0.625,131,0.03,0.1,left
0.2,gauss,0.625,131,0.03,0.55,left
0.2,gauss,0.625,131,0.03,1.0,left
0.2,gauss,0.625,132,0.01,0.1,left
0.2,gauss,0.625,132,0.01,0.55,left
0.2,gauss,0.625,132,0.01,1.0,left
0.2,gauss,0.625,132,0.019999999999999997,0.1,left
0.2,gauss,0.625,132,0.019999999999999997,0.55,left
0.2,gauss,0.625,132,0.019999999999999997,1.0,left
0.2,gauss,0.625,132,0.03,0.1,left
0.2,gauss,0.625,132,0.03,0.55,left
0.2,gauss,0.625,132,0.03,1.0,left
0.2,gauss,0.625,133,0.01,0.1,left
0.2,gauss,0.625,133,0.01,0.55,left
0.2,gauss,0.625,133,0.01,1.0,left
0.2,gauss,0.625,133,0.019999999999999997,0.1,left
0.2,gauss,0.625,133,0.019999999999999997,0.55,left
0.2,gauss,0.625,133,0.019999999999999997,1.0,left
0.2,gauss,0.625,133,0.03,0.1,left
0.2,gauss,0.625,133,0.03,0.55,left
0.2,gauss,0.625,133,0.03,1.0,left
0.2,gauss,0.625,134,0.01,0.1,left
0.2,gauss,0.625,134,0.01,0.55,left
0.2,gauss,0.625,134,0.01,1.0,left
0.2,gauss,0.625,134,0.019999999999999997,0.1,left
0.2,gauss,0.625,134,0.019999999999999997,0.55,left
0.2,gauss,0.625,134,0.019999999999999997,1.0,left
0.2,gauss,0.625,134,0.03,0.1,left
0.2,gauss,0.625,134,0.03,0.55,left
0.2,gauss,0.625,134,0.03,1.0,left
0.2,gauss,0.75,45,0.01,0.1,right
0.2,gauss,0.75,45,0.01,0.55,right
0.2,gauss,0.75,45,0.01,1.0,right
0.2,gauss,0.75,45,0.019999999999999997,0.1,right
0.2,gauss,0.75,45,0.019999999999999997,0.55,right
0.2,gauss,0.75,45,0.019999999999999997,1.0,right
0.2,gauss,0.75,45,0.03,0.1,right
0.2,gauss,0.75,45,0.03,0.55,right
0.2,gauss,0.75,45,0.03,1.0,right
0.2,gauss,0.75,46,0.01,0.1,right
0.2,gauss,0.75,46,0.01,0.55,right
0.2,gauss,0.75,46,0.01,1.0,right
0.2,gauss,0.75,46,0.019999999999999997,0.1,right
0.2,gauss,0.75,46,0.019999999999999997,0.55,right
0.2,gauss,0.75,46,0.019999999999999997,1.0,right
0.2,gauss,0.75,46,0.03,0.1,right
0.2,gauss,0.75,46,0.03,0.55,right
0.2,gauss,0.75,46,0.03,1.0,right
0.2,gauss,0.75,47,0.01,0.1,right
0.2,gauss,0.75,47,0.01,0.55,right
0.2,gauss,0.75,47,0.01,1.0,right
0.2,gauss,0.75,47,0.019999999999999997,0.1,right
0.2,gauss,0.75,47,0.019999999999999997,0.55,right
0.2,gauss,0.75,47,0.019999999999999997,1.0,right
0.2,gauss,0.75,47,0.03,0.1,right
0.2,gauss,0.75,47,0.03,0.55,right
0.2,gauss,0.75,47,0.03,1.0,right
0.2,gauss,0.75,48,0.01,0.1,right
0.2,gauss,0.75,48,0.01,0.55,right
0.2,gauss,0.75,48,0.01,1.0,right
0.2,gauss,0.75,48,0.019999999999999997,0.1,right
0.2,gauss,0.75,48,0.019999999999999997,0.55,right
0.2,gauss,0.75,48,0.019999999999999997,1.0,right
0.2,gauss,0.75,48,0.03,0.1,right
0.2,gauss,0.75,48,0.03,0.55,right
0.2,gauss,0.75,48,0.03,1.0,right
0.2,gauss,0.75,49,0.01,0.1,right
0.2,gauss,0.75,49,0.01,0.55,right
0.2,gauss,0.75,49,0.01,1.0,right
0.2,gauss,0.75,49,0.019999999999999997,0.1,right
0.2,gauss,0.75,49,0.019999999999999997,0.55,right
0.2,gauss,0.75,49,0.019999999999999997,1.0,right
0.2,gauss,0.75,49,0.03,0.1,right
0.2,gauss,0.75,49,0.03,0.55,right
0.2,gauss,0.75,49,0.03,1.0,right
0.2,gauss,0.75,50,0.01,0.1,right
0.2,gauss,0.75,50,0.01,0.55,right
0.2,gauss,0.75,50,0.01,1.0,right
0.2,gauss,0.75,50,0.019999999999999997,0.1,right
0.2,gauss,0.75,50,0.019999999999999997,0.55,right
0.2,gauss,0.75,50,0.019999999999999997,1.0,right
0.2,gauss,0.75,50,0.03,0.1,right
0.2,gauss,0.75,50,0.03,0.55,right
0.2,gauss,0.75,50,0.03,1.0,right
0.2,gauss,0.75,51,0.01,0.1,right
0.2,gauss,0.75,51,0.01,0.55,right
0.2,gauss,0.75,51,0.01,1.0,right
0.2,gauss,0.75,51,0.019999999999999997,0.1,right
0.2,gauss,0.75,51,0.019999999999999997,0.55,right
0.2,gauss,0.75,51,0.019999999999999997,1.0,right
0.2,gauss,0.75,51,0.03,0.1,right
0.2,gauss,0.75,51,0.03,0.55,right
